지역구분,상권코드명
서초구,청두곶13길
서초구,청두곶14길
서초구,청두곶15길
서초구,청두곶2길
서초구,청두곶3길
서초구,청두곶4길
서초구,청두곶6길
서초구,청두곶7길
서초구,청두곶8길
서초구,청두곶9길
서초구,청두곶길
서초구,효령로10길
서초구,효령로12길
서초구,효령로14가길
서초구,효령로14길
서초구,효령로14나길
서초구,효령로14다길
서초구,효령로14라길
서초구,효령로14마길
서초구,효령로14바길
서초구,효령로16길
서초구,효령로18길
서초구,효령로19길
서초구,효령로20가길
서초구,효령로20길
서초구,효령로20나길
서초구,효령로20다길
서초구,효령로20라길
서초구,효령로20마길
서초구,효령로21길
서초구,효령로23길
서초구,효령로25길
서초구,효령로26길
서초구,효령로27길
서초구,효령로28길
서초구,효령로29길
서초구,효령로2길
서초구,효령로31길
서초구,효령로33길
서초구,효령로34길
서초구,효령로36길
서초구,효령로4길
서초구,효령로5길
서초구,효령로7길
서초구,효령로8길
서초구,동광로12가길
서초구,방배선행길
서초구,방배중앙로21길
서초구,방배중앙로23길
서초구,방배중앙로25길
서초구,방배중앙로27길
서초구,방배중앙로29길
서초구,방배천로18길
서초구,방배천로20길
서초구,양재대로
서초구,강남대로
서초구,청계산로
서초구,헌릉로
서초구,동산로
서초구,마방로
서초구,매헌로
서초구,바우뫼로
서초구,논현로
서초구,양재천로
서초구,강남대로10길
서초구,강남대로12길
서초구,강남대로16길
서초구,강남대로18길
서초구,강남대로23길
서초구,강남대로25길
서초구,강남대로27길
서초구,강남대로2길
서초구,강남대로30길
서초구,강남대로34길
서초구,강남대로4길
서초구,강남대로6길
서초구,강남대로8길
서초구,남부순환로342길
서초구,남부순환로350길
서초구,남부순환로354길
서초구,남부순환로356길
서초구,남부순환로358길
서초구,남부순환로364길
서초구,논현로11길
서초구,논현로13길
서초구,논현로17길
서초구,논현로19길
서초구,논현로1길
서초구,논현로27길
서초구,논현로31길
서초구,논현로5길
서초구,논현로7길
서초구,동산로10길
서초구,동산로12길
서초구,동산로13길
서초구,동산로14길
서초구,동산로15길
서초구,동산로16길
서초구,동산로19길
서초구,동산로2길
서초구,동산로6길
서초구,동산로8길
서초구,마방로10길
서초구,마방로2길
서초구,마방로4길
서초구,마방로6길
서초구,매헌로10길
서초구,매헌로12길
서초구,매헌로14길
서초구,매헌로16길
서초구,매헌로1길
서초구,매헌로3길
서초구,매헌로6길
서초구,매헌로8길
서초구,바우뫼로12길
서초구,바우뫼로18길
서초구,바우뫼로20길
서초구,바우뫼로21길
서초구,바우뫼로23길
서초구,바우뫼로25길
서초구,바우뫼로27길
서초구,바우뫼로29길
서초구,바우뫼로31길
서초구,바우뫼로33길
서초구,바우뫼로35길
서초구,바우뫼로37길
서초구,바우뫼로39길
서초구,바우뫼로41길
서초구,바우뫼로43길
서초구,양재대로11길
서초구,양재대로12길
서초구,양재천로11길
서초구,양재천로13길
서초구,양재천로15길
서초구,양재천로17길
서초구,양재천로19길
서초구,양재천로21길
서초구,양재천로23길
서초구,양재천로29길
서초구,양재천로31길
서초구,양재천로3길
서초구,양재천로7길
서초구,양재천로9길
서초구,언남10길
서초구,언남11길
서초구,언남12길
서초구,언남14길
서초구,언남16길
서초구,언남17길
서초구,언남18길
서초구,언남19길
서초구,언남1길
서초구,언남20길
서초구,언남3길
서초구,언남5길
서초구,언남7길
서초구,언남9길
서초구,언남길
서초구,우면산로
서초구,태봉로
서초구,중앙로
서초구,능선길
서초구,바우뫼로11길
서초구,바우뫼로11안길
서초구,바우뫼로1길
서초구,바우뫼로2길
서초구,바우뫼로4길
서초구,바우뫼로6길
서초구,바우뫼로7길
서초구,바우뫼로9길
서초구,성촌5길
서초구,성촌6길
서초구,성촌7길
서초구,성촌8길
서초구,성촌길
서초구,송동길
서초구,식유촌길
서초구,태봉로2길
서초구,형촌10길
서초구,형촌2길
서초구,형촌3길
서초구,형촌5길
서초구,형촌6길
서초구,형촌7길
서초구,형촌8길
서초구,형촌9길
서초구,형촌길
서초구,성촌1길
서초구,성촌4길
서초구,양재대로2길
서초구,새원1길
서초구,새원2길
서초구,새원3길
서초구,새원4길
서초구,새원6길
서초구,새원8길
서초구,새원길
서초구,원터1길
서초구,원터2길
서초구,원터3길
서초구,원터4길
서초구,원터5길
서초구,원터6길
서초구,원터길
서초구,반포대로
서초구,나루터로
서초구,신반포로
서초구,잠원로
서초구,강남대로101길
서초구,강남대로101안길
서초구,강남대로105길
서초구,강남대로107길
서초구,강남대로109길
서초구,강남대로91길
서초구,강남대로93길
서초구,강남대로95길
서초구,강남대로97길
서초구,강남대로99길
서초구,나루터로10길
서초구,나루터로12길
서초구,나루터로15길
서초구,나루터로4길
서초구,신반포로23길
서초구,신반포로33길
서초구,신반포로41길
서초구,신반포로43길
서초구,신반포로45길
서초구,신반포로47길
서초구,신반포로49길
서초구,잠원로12길
서초구,잠원로14길
서초구,잠원로3길
서초구,잠원로4길
서초구,잠원로8길
서초구,올림픽대로
서초구,고무래로
서초구,서래로
서초구,서초중앙로
서초구,강남대로79길
서초구,강남대로83길
서초구,강남대로85길
서초구,강남대로89길
서초구,고무래로10길
서초구,고무래로8길
서초구,동광로39길
서초구,동광로41길
서초구,동광로42길
서초구,동광로43길
서초구,동광로45길
서초구,동광로46길
서초구,동광로47길
서초구,동광로49길
서초구,반포대로37길
서초구,반포대로39길
서초구,사평대로10길
서초구,사평대로14길
서초구,사평대로16길
서초구,사평대로18길
서초구,사평대로20길
서초구,사평대로22길
서초구,사평대로26길
서초구,사평대로28길
서초구,사평대로45길
서초구,사평대로53길
서초구,사평대로55길
서초구,사평대로57길
서초구,사평대로8길
서초구,서래로10길
서초구,서래로1길
서초구,서래로2길
서초구,서래로3길
서초구,서래로4길
서초구,서래로5길
서초구,서래로6길
서초구,서래로7길
서초구,서래로8길
서초구,신반포로11길
서초구,신반포로15길
서초구,신반포로19길
서초구,신반포로3길
서초구,신반포로42길
서초구,주흥10길
서초구,주흥11길
서초구,주흥13길
서초구,주흥15길
서초구,주흥16길
서초구,주흥17길
서초구,주흥1길
서초구,주흥3길
서초구,주흥5길
서초구,주흥6길
서초구,주흥7길
서초구,주흥9길
서초구,주흥길
서초구,서초중앙로29길
서초구,서초중앙로31길
서초구,서초중앙로33길
서초구,신반포로16길
서초구,법원로
서초구,사임당로
서초구,서운로
서초구,강남대로37길
서초구,강남대로39길
서초구,강남대로41길
서초구,강남대로43길
서초구,강남대로45길
서초구,강남대로47길
서초구,강남대로51길
서초구,강남대로53길
서초구,강남대로55길
서초구,강남대로61길
서초구,강남대로65길
서초구,강남대로69길
서초구,남부순환로315길
서초구,남부순환로317길
서초구,남부순환로319길
서초구,남부순환로323길
서초구,남부순환로325길
서초구,남부순환로328길
서초구,남부순환로331길
서초구,남부순환로333길
서초구,남부순환로335길
서초구,남부순환로337가길
서초구,남부순환로337길
서초구,남부순환로339길
서초구,남부순환로340길
서초구,남부순환로346길
서초구,남부순환로347길
서초구,명달로11길
서초구,명달로13길
서초구,명달로15길
서초구,명달로16길
서초구,명달로17길
서초구,명달로20길
서초구,명달로22길
서초구,명달로24길
서초구,명달로26길
서초구,명달로28길
서초구,명달로4길
서초구,명달로6길
서초구,명달로8길
서초구,반포대로10길
서초구,반포대로12길
서초구,반포대로13길
서초구,반포대로14길
서초구,반포대로15길
서초구,반포대로16길
서초구,반포대로18길
서초구,반포대로19길
서초구,반포대로1길
서초구,반포대로20길
서초구,반포대로21길
서초구,반포대로22길
서초구,반포대로23길
서초구,반포대로24길
서초구,반포대로26길
서초구,반포대로27길
서초구,반포대로28길
서초구,반포대로30길
서초구,반포대로34길
서초구,반포대로3길
서초구,반포대로4길
서초구,반포대로5길
서초구,반포대로7길
서초구,반포대로8길
서초구,반포대로9길
서초구,법원로1길
서초구,법원로2길
서초구,법원로3길
서초구,법원로4길
서초구,사임당로10길
서초구,사임당로12길
서초구,사임당로14길
서초구,사임당로16길
서초구,사임당로17길
서초구,사임당로18길
서초구,사임당로19길
서초구,사임당로1길
서초구,사임당로20길
서초구,사임당로23길
서초구,사임당로8길
서초구,사평대로52길
서초구,사평대로56길
서초구,사평대로58길
서초구,서리풀2길
서초구,서리풀3길
서초구,서리풀4길
서초구,서리풀6길
서초구,서리풀8길
서초구,서리풀길
서초구,서운로11길
서초구,서운로15길
서초구,서운로19길
서초구,서운로1길
서초구,서운로21길
서초구,서운로23길
서초구,서운로26길
서초구,서운로3길
서초구,서운로6길
서초구,서운로9길
서초구,서초대로38길
서초구,서초대로40길
서초구,서초대로41길
서초구,서초대로42길
서초구,서초대로45길
서초구,서초대로46길
서초구,서초대로48길
서초구,서초대로49길
서초구,서초대로50길
서초구,서초대로51길
서초구,서초대로52길
서초구,서초대로53길
서초구,서초대로54길
서초구,서초대로55길
서초구,서초대로56길
서초구,서초대로58길
서초구,서초대로60길
서초구,서초대로62길
서초구,서초대로64길
서초구,서초대로65길
서초구,서초대로70길
서초구,서초대로71길
서초구,서초대로73길
서초구,서초대로74길
서초구,서초대로75길
서초구,서초대로77길
서초구,서초대로78길
서초구,효령로40길
서초구,효령로43길
서초구,효령로45길
서초구,효령로46길
서초구,효령로47길
서초구,효령로49길
서초구,효령로51길
서초구,효령로52길
서초구,효령로53길
서초구,효령로55길
서초구,효령로57길
서초구,효령로60길
서초구,효령로61길
서초구,효령로66길
서초구,효령로67길
서초구,효령로68길
서초구,효령로70길
서초구,효령로72길
서초구,효령로74길
서초구,효령로77길
서초구,효령로79길
서초구,강남대로49길
서초구,남부순환로344길
서초구,서초중앙로12길
서초구,서초중앙로18길
서초구,서초중앙로20길
서초구,서초중앙로22길
서초구,서초중앙로24길
서초구,서초중앙로26길
서초구,서초중앙로28길
서초구,서초중앙로2길
서초구,서초중앙로5길
서초구,서초중앙로6길
서초구,서초중앙로8길
서초구,능안말1길
서초구,능안말2길
서초구,능안말3길
서초구,능안말길
서초구,샘마루길
서초구,샘마을1길
서초구,샘마을2길
서초구,샘마을길
서초구,신흥말길
서초구,신흥안길
서초구,안골1길
서초구,안골2길
서초구,안골3길
서초구,안골4길
서초구,안골길
서초구,헌릉로468길
서초구,헌인릉1길
서초구,헌인릉2길
서초구,헌인릉길
서초구,홍씨마을길
서초구,헌릉로422길
서초구,헌릉로8길
서초구,청계산로9길
서초구,염곡말길
서초구,염곡안1길
서초구,염곡안2길
서초구,염곡안3길
서초구,염곡안길
서초구,탑성말1길
서초구,탑성말길
서초구,본마을1길
서초구,본마을2길
서초구,본마을3길
서초구,본마을4길
서초구,본마을길
서초구,새원말길
서초구,새정1길
서초구,새정2길
서초구,새정3길
서초구,새정길
서초구,청룡마을1길
서초구,청룡마을3길
서초구,청룡마을4길
서초구,청룡마을길
서초구,청계산로7길
서초구,청계산로11길
서초구,청계산로15길
강남구,강남대로
강남구,언주로
강남구,논현로
강남구,봉은사로
강남구,선릉로
강남구,역삼로
강남구,테헤란로
강남구,도곡로
강남구,강남대로100길
강남구,강남대로102길
강남구,강남대로106길
강남구,강남대로110길
강남구,강남대로62길
강남구,강남대로66길
강남구,강남대로78길
강남구,강남대로84길
강남구,강남대로92길
강남구,강남대로94길
강남구,강남대로96길
강남구,강남대로98길
강남구,논현로101길
강남구,논현로102길
강남구,논현로104길
강남구,논현로105길
강남구,논현로106길
강남구,논현로61길
강남구,논현로63길
강남구,논현로64길
강남구,논현로65길
강남구,논현로66길
강남구,논현로67길
강남구,논현로68길
강남구,논현로70길
강남구,논현로71길
강남구,논현로72길
강남구,논현로74길
강남구,논현로75길
강남구,논현로76길
강남구,논현로77길
강남구,논현로79길
강남구,논현로80길
강남구,논현로81길
강남구,논현로85길
강남구,논현로86길
강남구,논현로87길
강남구,논현로93길
강남구,논현로94길
강남구,논현로95길
강남구,논현로97길
강남구,논현로98길
강남구,논현로99길
강남구,도곡로11길
강남구,도곡로13길
강남구,도곡로17길
강남구,도곡로19길
강남구,도곡로1길
강남구,도곡로21길
강남구,도곡로23길
강남구,도곡로25길
강남구,도곡로27길
강남구,도곡로33길
강남구,도곡로37길
강남구,도곡로39길
강남구,도곡로3길
강남구,도곡로43길
강남구,도곡로51길
강남구,도곡로57길
강남구,도곡로5길
강남구,도곡로7길
강남구,봉은사로16길
강남구,봉은사로18길
강남구,봉은사로20길
강남구,봉은사로22길
강남구,봉은사로24길
강남구,봉은사로26길
강남구,봉은사로2길
강남구,봉은사로30길
강남구,봉은사로34길
강남구,봉은사로38길
강남구,봉은사로44길
강남구,봉은사로48길
강남구,봉은사로4길
강남구,봉은사로50길
강남구,봉은사로52길
강남구,봉은사로54길
강남구,봉은사로6길
강남구,선릉로103길
강남구,선릉로105길
강남구,선릉로107길
강남구,선릉로63길
강남구,선릉로69길
강남구,선릉로85길
강남구,선릉로87길
강남구,선릉로89길
강남구,선릉로91길
강남구,선릉로93길
강남구,선릉로99길
강남구,언주로100길
강남구,언주로103길
강남구,언주로104길
강남구,언주로106길
강남구,언주로107길
강남구,언주로108길
강남구,언주로63길
강남구,언주로65길
강남구,언주로67길
강남구,언주로69길
강남구,언주로70길
강남구,언주로71길
강남구,언주로75길
강남구,언주로79길
강남구,언주로81길
강남구,언주로85길
강남구,언주로86길
강남구,언주로87길
강남구,언주로89길
강남구,언주로90길
강남구,언주로93길
강남구,언주로94길
강남구,언주로97길
강남구,언주로98길
강남구,언주로99길
강남구,역삼로10길
강남구,역삼로11길
강남구,역삼로12길
강남구,역삼로14길
강남구,역삼로15길
강남구,역삼로17길
강남구,역삼로18길
강남구,역삼로19길
강남구,역삼로1길
강남구,역삼로20길
강남구,역삼로23길
강남구,역삼로25길
강남구,역삼로26길
강남구,역삼로2길
강남구,역삼로33길
강남구,역삼로34길
강남구,역삼로37길
강남구,역삼로38길
강남구,역삼로3길
강남구,역삼로4길
강남구,역삼로52길
강남구,역삼로5길
강남구,역삼로7길
강남구,역삼로8길
강남구,역삼로9길
강남구,테헤란로10길
강남구,테헤란로13길
강남구,테헤란로14길
강남구,테헤란로16길
강남구,테헤란로19길
강남구,테헤란로1길
강남구,테헤란로20길
강남구,테헤란로21길
강남구,테헤란로22길
강남구,테헤란로25길
강남구,테헤란로26길
강남구,테헤란로27길
강남구,테헤란로28길
강남구,테헤란로29길
강남구,테헤란로2길
강남구,테헤란로30길
강남구,테헤란로32길
강남구,테헤란로33길
강남구,테헤란로34길
강남구,테헤란로37길
강남구,테헤란로38길
강남구,테헤란로39길
강남구,테헤란로43길
강남구,테헤란로44길
강남구,테헤란로47길
강남구,테헤란로48길
강남구,테헤란로4길
강남구,테헤란로51길
강남구,테헤란로52길
강남구,테헤란로53길
강남구,테헤란로55길
강남구,테헤란로57길
강남구,테헤란로5길
강남구,테헤란로6길
강남구,테헤란로7길
강남구,테헤란로8길
강남구,양재대로
강남구,영동대로
강남구,개포로
강남구,삼성로
강남구,개포로109길
강남구,개포로15길
강남구,개포로17길
강남구,개포로20길
강남구,개포로21길
강남구,개포로22길
강남구,개포로24길
강남구,개포로25길
강남구,개포로26길
강남구,개포로28길
강남구,개포로30길
강남구,개포로31길
강남구,개포로32길
강남구,개포로34길
강남구,개포로35길
강남구,개포로36길
강남구,개포로38길
강남구,개포로82길
강남구,개포로88길
강남구,논현로10길
강남구,논현로12길
강남구,논현로14길
강남구,논현로16길
강남구,논현로18길
강남구,논현로20길
강남구,논현로2길
강남구,논현로4길
강남구,논현로6길
강남구,논현로8길
강남구,삼성로4길
강남구,선릉로10길
강남구,선릉로12길
강남구,선릉로14길
강남구,선릉로16길
강남구,선릉로18길
강남구,선릉로4길
강남구,선릉로6길
강남구,선릉로8길
강남구,언주로6길
강남구,영동대로3길
강남구,양재대로16길
강남구,도산대로
강남구,압구정로
강남구,학동로
강남구,도산대로100길
강남구,도산대로101길
강남구,도산대로102길
강남구,도산대로55길
강남구,도산대로56길
강남구,도산대로57길
강남구,도산대로58길
강남구,도산대로59길
강남구,도산대로61길
강남구,도산대로62길
강남구,도산대로63길
강남구,도산대로66길
강남구,도산대로67길
강남구,도산대로68길
강남구,도산대로70길
강남구,도산대로72길
강남구,도산대로75길
강남구,도산대로78길
강남구,도산대로81길
강남구,도산대로83길
강남구,도산대로85길
강남구,도산대로87길
강남구,도산대로89길
강남구,도산대로90길
강남구,도산대로92길
강남구,도산대로94길
강남구,도산대로96길
강남구,도산대로98길
강남구,도산대로99길
강남구,삼성로133길
강남구,삼성로134길
강남구,삼성로135길
강남구,삼성로140길
강남구,삼성로141길
강남구,삼성로144길
강남구,삼성로145길
강남구,삼성로146길
강남구,삼성로147길
강남구,삼성로148길
강남구,삼성로149길
강남구,선릉로132길
강남구,선릉로134길
강남구,선릉로138길
강남구,선릉로146길
강남구,선릉로148길
강남구,선릉로152길
강남구,선릉로158길
강남구,선릉로160길
강남구,선릉로162길
강남구,선릉로190길
강남구,압구정로60길
강남구,압구정로61길
강남구,압구정로62길
강남구,압구정로71길
강남구,압구정로72길
강남구,압구정로73길
강남구,압구정로75길
강남구,압구정로77길
강남구,압구정로79길
강남구,압구정로80길
강남구,영동대로131길
강남구,영동대로137길
강남구,영동대로138길
강남구,영동대로141길
강남구,영동대로142길
강남구,학동로101길
강남구,학동로105길
강남구,학동로55길
강남구,학동로59길
강남구,학동로63길
강남구,학동로67길
강남구,학동로73길
강남구,학동로77길
강남구,학동로81길
강남구,학동로87길
강남구,학동로95길
강남구,학동로97길
강남구,봉은사로103길
강남구,봉은사로104길
강남구,봉은사로105길
강남구,봉은사로108길
강남구,봉은사로109길
강남구,봉은사로111길
강남구,봉은사로112길
강남구,봉은사로113길
강남구,봉은사로114길
강남구,봉은사로55길
강남구,봉은사로57길
강남구,봉은사로59길
강남구,봉은사로61길
강남구,봉은사로63길
강남구,봉은사로64길
강남구,봉은사로67길
강남구,봉은사로68길
강남구,봉은사로69길
강남구,봉은사로70길
강남구,봉은사로71길
강남구,봉은사로72길
강남구,봉은사로73길
강남구,봉은사로74길
강남구,봉은사로78길
강남구,봉은사로81길
강남구,봉은사로82길
강남구,봉은사로84길
강남구,봉은사로86길
강남구,봉은사로97길
강남구,봉은사로99길
강남구,삼성로100길
강남구,삼성로103길
강남구,삼성로104길
강남구,삼성로107길
강남구,삼성로108길
강남구,삼성로111길
강남구,삼성로112길
강남구,삼성로115길
강남구,삼성로116길
강남구,삼성로118길
강남구,삼성로119길
강남구,삼성로120길
강남구,삼성로126길
강남구,삼성로91길
강남구,삼성로92길
강남구,삼성로95길
강남구,삼성로96길
강남구,삼성로99길
강남구,선릉로100길
강남구,선릉로108길
강남구,선릉로112길
강남구,선릉로116길
강남구,선릉로118길
강남구,선릉로120길
강남구,선릉로122길
강남구,선릉로126길
강남구,선릉로130길
강남구,선릉로92길
강남구,선릉로94길
강남구,선릉로96길
강남구,영동대로106길
강남구,영동대로112길
강남구,영동대로114길
강남구,영동대로115길
강남구,영동대로116길
강남구,영동대로118길
강남구,영동대로122길
강남구,영동대로129길
강남구,영동대로96길
강남구,테헤란로103길
강남구,테헤란로107길
강남구,테헤란로113길
강남구,테헤란로63길
강남구,테헤란로69길
강남구,테헤란로77길
강남구,테헤란로79길
강남구,테헤란로81길
강남구,테헤란로83길
강남구,테헤란로87길
강남구,학동로56길
강남구,학동로64길
강남구,학동로68길
강남구,학동로82길
강남구,학동로88길
강남구,영동대로128길
강남구,삼성로122길
강남구,남부순환로
강남구,양재천로
강남구,남부순환로391길
강남구,남부순환로395길
강남구,남부순환로397길
강남구,도곡로63길
강남구,도곡로64길
강남구,도곡로69길
강남구,도곡로70길
강남구,도곡로73길
강남구,도곡로77길
강남구,도곡로78길
강남구,도곡로83길
강남구,도곡로84길
강남구,도곡로87길
강남구,도곡로93길
강남구,도곡로99길
강남구,삼성로51길
강남구,삼성로57길
강남구,삼성로58길
강남구,삼성로61길
강남구,삼성로62길
강남구,삼성로63길
강남구,삼성로64길
강남구,삼성로67길
강남구,삼성로68길
강남구,삼성로69길
강남구,삼성로70길
강남구,삼성로71길
강남구,삼성로72길
강남구,삼성로75길
강남구,삼성로76길
강남구,삼성로81길
강남구,삼성로82길
강남구,삼성로84길
강남구,삼성로85길
강남구,삼성로86길
강남구,선릉로62길
강남구,선릉로64길
강남구,선릉로66길
강남구,선릉로68길
강남구,선릉로72길
강남구,선릉로76길
강남구,선릉로82길
강남구,선릉로86길
강남구,선릉로90길
강남구,역삼로103길
강남구,역삼로63길
강남구,역삼로64길
강남구,역삼로65길
강남구,역삼로67길
강남구,역삼로69길
강남구,역삼로70길
강남구,역삼로71길
강남구,역삼로73길
강남구,역삼로74길
강남구,역삼로77길
강남구,역삼로78길
강남구,역삼로81길
강남구,역삼로83길
강남구,역삼로84길
강남구,역삼로86길
강남구,역삼로87길
강남구,역삼로88길
강남구,역삼로90길
강남구,역삼로92길
강남구,역삼로98길
강남구,영동대로50길
강남구,영동대로57길
강남구,영동대로65길
강남구,영동대로71길
강남구,영동대로72길
강남구,영동대로75길
강남구,영동대로76길
강남구,영동대로82길
강남구,영동대로85길
강남구,영동대로86길
강남구,테헤란로104길
강남구,테헤란로108길
강남구,테헤란로114길
강남구,테헤란로64길
강남구,테헤란로68길
강남구,테헤란로70길
강남구,테헤란로78길
강남구,테헤란로82길
강남구,테헤란로84길
강남구,테헤란로86길
강남구,테헤란로88길
강남구,테헤란로92길
강남구,테헤란로98길
강남구,역삼로107길
강남구,강남대로152길
강남구,강남대로154길
강남구,강남대로156길
강남구,강남대로158길
강남구,강남대로160길
강남구,강남대로162길
강남구,논현로151길
강남구,논현로152길
강남구,논현로153길
강남구,논현로154길
강남구,논현로155길
강남구,논현로157길
강남구,논현로158길
강남구,논현로159길
강남구,논현로160길
강남구,논현로161길
강남구,논현로163길
강남구,논현로164길
강남구,논현로167길
강남구,논현로168길
강남구,논현로171길
강남구,논현로172길
강남구,논현로175길
강남구,논현로176길
강남구,도산대로11길
강남구,도산대로13길
강남구,도산대로15길
강남구,도산대로17길
강남구,도산대로19길
강남구,도산대로1길
강남구,도산대로23길
강남구,도산대로25길
강남구,도산대로27길
강남구,도산대로33길
강남구,도산대로35길
강남구,도산대로37길
강남구,도산대로45길
강남구,도산대로49길
강남구,도산대로51길
강남구,도산대로53길
강남구,선릉로153길
강남구,선릉로155길
강남구,선릉로157길
강남구,선릉로161길
강남구,압구정로10길
강남구,압구정로12길
강남구,압구정로14길
강남구,압구정로18길
강남구,압구정로20길
강남구,압구정로22길
강남구,압구정로28길
강남구,압구정로2길
강남구,압구정로30길
강남구,압구정로32길
강남구,압구정로34길
강남구,압구정로36길
강남구,압구정로38길
강남구,압구정로42길
강남구,압구정로46길
강남구,압구정로48길
강남구,압구정로4길
강남구,압구정로50길
강남구,압구정로54길
강남구,압구정로56길
강남구,압구정로8길
강남구,언주로151길
강남구,언주로152길
강남구,언주로153길
강남구,언주로154길
강남구,언주로157길
강남구,언주로159길
강남구,언주로164길
강남구,언주로165길
강남구,언주로167길
강남구,언주로168길
강남구,언주로170길
강남구,언주로171길
강남구,언주로172길
강남구,언주로173길
강남구,언주로174길
강남구,강남대로112길
강남구,강남대로114길
강남구,강남대로116길
강남구,강남대로118길
강남구,강남대로120길
강남구,강남대로122길
강남구,강남대로124길
강남구,강남대로126길
강남구,강남대로128길
강남구,강남대로132길
강남구,강남대로136길
강남구,강남대로140길
강남구,강남대로146길
강남구,강남대로150길
강남구,논현로111길
강남구,논현로113길
강남구,논현로114길
강남구,논현로115길
강남구,논현로116길
강남구,논현로117길
강남구,논현로118길
강남구,논현로119길
강남구,논현로120길
강남구,논현로121길
강남구,논현로122길
강남구,논현로123길
강남구,논현로124길
강남구,논현로126길
강남구,논현로127길
강남구,논현로128길
강남구,논현로131길
강남구,논현로132길
강남구,논현로133길
강남구,논현로134길
강남구,논현로135길
강남구,논현로136길
강남구,논현로138길
강남구,논현로139길
강남구,논현로140길
강남구,논현로142길
강남구,논현로145길
강남구,논현로146길
강남구,논현로149길
강남구,논현로150길
강남구,도산대로12길
강남구,도산대로16길
강남구,도산대로24길
강남구,도산대로26길
강남구,도산대로28길
강남구,도산대로30길
강남구,도산대로34길
강남구,도산대로38길
강남구,도산대로46길
강남구,도산대로4길
강남구,도산대로50길
강남구,도산대로54길
강남구,도산대로6길
강남구,도산대로8길
강남구,봉은사로11길
강남구,봉은사로13길
강남구,봉은사로1길
강남구,봉은사로21길
강남구,봉은사로25길
강남구,봉은사로29길
강남구,봉은사로33길
강남구,봉은사로37길
강남구,봉은사로43길
강남구,봉은사로47길
강남구,봉은사로49길
강남구,봉은사로51길
강남구,봉은사로5길
강남구,봉은사로7길
강남구,선릉로111길
강남구,선릉로115길
강남구,선릉로119길
강남구,선릉로121길
강남구,선릉로125길
강남구,선릉로127길
강남구,선릉로129길
강남구,선릉로131길
강남구,선릉로133길
강남구,선릉로135길
강남구,선릉로137길
강남구,선릉로141길
강남구,선릉로145길
강남구,언주로113길
강남구,언주로114길
강남구,언주로115길
강남구,언주로116길
강남구,언주로121길
강남구,언주로122길
강남구,언주로124길
강남구,언주로125길
강남구,언주로126길
강남구,언주로129길
강남구,언주로130길
강남구,언주로133길
강남구,언주로134길
강남구,언주로135길
강남구,언주로136길
강남구,언주로138길
강남구,언주로140길
강남구,언주로141길
강남구,언주로146길
강남구,언주로147길
강남구,언주로148길
강남구,언주로149길
강남구,언주로150길
강남구,학동로11길
강남구,학동로12길
강남구,학동로14길
강남구,학동로17길
강남구,학동로18길
강남구,학동로19길
강남구,학동로1길
강남구,학동로20길
강남구,학동로21길
강남구,학동로23길
강남구,학동로24길
강남구,학동로25길
강남구,학동로26길
강남구,학동로28길
강남구,학동로29길
강남구,학동로2길
강남구,학동로30길
강남구,학동로31길
강남구,학동로33길
강남구,학동로34길
강남구,학동로37길
강남구,학동로38길
강남구,학동로3길
강남구,학동로41길
강남구,학동로42길
강남구,학동로43길
강남구,학동로44길
강남구,학동로45길
강남구,학동로46길
강남구,학동로47길
강남구,학동로48길
강남구,학동로4길
강남구,학동로50길
강남구,학동로53길
강남구,학동로5길
강남구,학동로6길
강남구,학동로7길
강남구,학동로8길
강남구,학동로9길
강남구,압구정로11길
강남구,압구정로29길
강남구,압구정로33길
강남구,압구정로39길
강남구,논현로189길
강남구,헌릉로
강남구,밤고개로
강남구,자곡로
강남구,밤고개로29길
강남구,밤고개로31길
강남구,밤고개로34길
강남구,밤고개로36길
강남구,헌릉로618길
강남구,헌릉로622길
강남구,헌릉로637길
강남구,헌릉로645길
강남구,헌릉로718길
강남구,헌릉로570길
강남구,헌릉로590길
강남구,헌릉로569길
강남구,헌릉로571길
강남구,밤고개로12길
강남구,밤고개로14길
강남구,자곡로7길
강남구,자곡로3길
강남구,밤고개로21길
강남구,밤고개로23길
강남구,밤고개로24길
강남구,헌릉로745길
강남구,헌릉로757길
강남구,밤고개로26길
강남구,밤고개로27길
강남구,광평로
강남구,일원로
강남구,개포로110길
강남구,개포로116길
강남구,개포로118길
강남구,개포로120길
강남구,개포로124길
강남구,개포로128길
강남구,개포로130길
강남구,개포로136길
강남구,개포로138길
강남구,개포로140길
강남구,광평로10길
강남구,광평로19길
강남구,광평로1길
강남구,광평로20길
강남구,광평로3길
강남구,광평로5길
강남구,광평로7길
강남구,광평로9길
강남구,양재대로27길
강남구,양재대로29길
강남구,양재대로31길
강남구,양재대로33길
강남구,양재대로35길
강남구,양재대로37길
강남구,양재대로39길
강남구,양재대로41길
강남구,양재대로43길
강남구,양재대로45길
강남구,양재대로47길
강남구,양재대로49길
강남구,양재대로51길
강남구,양재대로53길
강남구,양재대로55길
강남구,영동대로4길
강남구,일원로14길
강남구,일원로3길
강남구,일원로5길
강남구,일원로8길
강남구,일원로9길
강남구,광평로31길
강남구,광평로34길
강남구,광평로39길
강남구,광평로42길
강남구,광평로46길
강남구,광평로47길
강남구,광평로51길
강남구,광평로56길
강남구,광평로59길
강남구,광평로60길
